candidate_id,job_req_id,application_date,current_stage,technical_score,source
CAND_01013,REQ_AI_001,2025-01-25,Applied,48.82101084898314,LinkedIn
CAND_01014,REQ_MFG_003,2025-03-09,Offer,30.28298889787422,Agency
CAND_01015,REQ_MFG_003,2026-01-29,Applied,73.08796233222077,Referral
CAND_01016,REQ_AI_001,2025-03-08,Technical Assessment,70.07255212842638,Referral
CAND_01017,REQ_MFG_003,2025-08-21,Applied,58.902009098091156,LinkedIn
CAND_01018,REQ_BOT_002,2025-04-19,Technical Assessment,93.86648132933722,Career Site
CAND_01019,REQ_BOT_002,2025-05-26,Screening,34.985438418085444,Referral
CAND_01020,REQ_BOT_002,2025-04-21,Technical Assessment,24.380193771017954,LinkedIn
CAND_01021,REQ_AI_001,2025-08-16,Applied,48.82101084898314,Agency
CAND_01022,REQ_MFG_003,2025-04-21,Screening,19.881406093740296,Agency
CAND_01023,REQ_AI_001,2025-02-03,Screening,31.501050718342462,LinkedIn
CAND_01024,REQ_MFG_003,2025-04-21,Technical Assessment,22.460244007488484,Career Site
CAND_01025,REQ_BOT_002,2025-09-21,Screening,6.9153567718501225,LinkedIn
CAND_01026,REQ_AI_001,2026-01-04,Screening,82.74987416356734,LinkedIn
CAND_01027,REQ_MFG_003,2025-08-24,Screening,25.454054292166116,Referral
CAND_01028,REQ_MFG_003,2025-03-24,Applied,47.30275033430207,LinkedIn
CAND_01029,REQ_BOT_002,2025-02-11,Screening,4.331527325431194,LinkedIn
CAND_01030,REQ_AI_001,2025-04-11,Applied,69.93394662526431,Agency
CAND_01031,REQ_AI_001,2025-01-06,Hired,33.056100230629085,Referral
CAND_01032,REQ_AI_001,2025-06-29,Technical Assessment,48.82101084898314,Agency
CAND_01033,REQ_BOT_002,2025-10-09,Hired,41.240306046786614,Agency
CAND_01034,REQ_AI_001,2025-11-16,Applied,48.82101084898314,Career Site
CAND_01035,REQ_BOT_002,2025-08-14,Onsite,51.31750822820359,Career Site
CAND_01036,REQ_BOT_002,2025-11-11,Technical Assessment,13.050455963743978,Referral
CAND_01037,REQ_BOT_002,2025-12-31,Screening,44.053915987299476,Referral
CAND_01038,REQ_MFG_003,2025-08-17,Screening,31.730547742048653,Career Site
CAND_01039,REQ_AI_001,2026-01-12,Applied,48.82101084898314,Career Site
CAND_01040,REQ_AI_001,2025-10-16,Technical Assessment,6.092872172071995,Career Site
CAND_01041,REQ_BOT_002,2025-05-30,Screening,69.4017414105742,Career Site
CAND_01042,REQ_BOT_002,2025-10-04,Applied,18.27511659874359,Career Site
CAND_01043,REQ_AI_001,2025-07-17,Applied,31.904507433223984,Agency
CAND_01044,REQ_BOT_002,2025-03-11,Offer,41.551406306206594,Referral
CAND_01045,REQ_AI_001,2025-04-22,Onsite,90.80150893749742,Agency
CAND_01046,REQ_MFG_003,2025-01-04,Hired,24.257826607382516,Agency
CAND_01047,REQ_BOT_002,2025-12-16,Screening,9.130880254467023,LinkedIn
CAND_01048,REQ_AI_001,2025-11-27,Applied,31.86896039905236,Agency
CAND_01049,REQ_BOT_002,2025-11-14,Applied,10.467597053553334,Career Site
CAND_01050,REQ_AI_001,2025-12-16,Applied,12.859648596055251,Career Site
CAND_01051,REQ_AI_001,2025-04-05,Applied,57.38505979750267,LinkedIn
CAND_01052,REQ_BOT_002,2025-06-01,Applied,6.090193309949332,LinkedIn
CAND_01053,REQ_MFG_003,2025-11-07,Applied,3.0930881393566034,LinkedIn
CAND_01054,REQ_AI_001,2025-05-17,Screening,48.82101084898314,LinkedIn
CAND_01055,REQ_AI_001,2025-09-04,Offer,36.16470948410445,LinkedIn
CAND_01056,REQ_AI_001,2026-01-22,Screening,12.537534923387328,Agency
CAND_01057,REQ_MFG_003,2025-08-31,Onsite,25.361277085970823,LinkedIn
CAND_01058,REQ_MFG_003,2025-01-31,Screening,64.2086507352399,Agency
CAND_01059,REQ_BOT_002,2025-02-09,Applied,27.55365671408512,Referral
CAND_01060,REQ_MFG_003,2025-08-17,Applied,49.45211251204079,LinkedIn
CAND_01061,REQ_BOT_002,2025-02-05,Applied,48.82101084898314,LinkedIn
CAND_01062,REQ_BOT_002,2025-08-11,Applied,58.8093637605447,Agency
CAND_01063,REQ_MFG_003,2025-01-06,Screening,31.607768384326405,Referral
CAND_01064,REQ_BOT_002,2025-11-18,Applied,62.696843452871654,Agency
CAND_01065,REQ_MFG_003,2025-08-08,Applied,80.8394882304023,Agency
CAND_01066,REQ_BOT_002,2025-03-16,Applied,48.82101084898314,LinkedIn
CAND_01067,REQ_MFG_003,2025-01-04,Hired,29.574756259502067,Career Site
CAND_01068,REQ_MFG_003,2025-12-01,Technical Assessment,25.57437015483004,Career Site
CAND_01069,REQ_BOT_002,2025-05-14,Technical Assessment,32.7420958733448,Agency
CAND_01070,REQ_AI_001,2025-04-28,Applied,16.462051323650485,LinkedIn
CAND_01071,REQ_BOT_002,2026-01-04,Technical Assessment,18.117185085002006,Referral
CAND_01072,REQ_MFG_003,2025-04-04,Technical Assessment,79.06911019001679,Career Site
CAND_01073,REQ_AI_001,2025-03-03,Screening,38.4732576507445,Referral
CAND_01074,REQ_BOT_002,2025-07-13,Hired,43.59951805705858,Career Site
CAND_01075,REQ_BOT_002,2025-12-01,Applied,59.40494655668112,LinkedIn
CAND_01076,REQ_BOT_002,2025-07-22,Offer,58.96534951515476,Agency
CAND_01077,REQ_AI_001,2026-01-27,Offer,48.82101084898314,Referral
CAND_01078,REQ_MFG_003,2025-01-26,Applied,83.15407863376656,Referral
CAND_01079,REQ_BOT_002,2025-06-22,Screening,17.732655322393942,Agency
CAND_01080,REQ_BOT_002,2025-10-27,Hired,72.30716360496689,Referral
CAND_01081,REQ_BOT_002,2025-05-13,Applied,48.82101084898314,Career Site
CAND_01082,REQ_BOT_002,2025-11-22,Screening,71.48995340913137,Agency
CAND_01083,REQ_BOT_002,2025-04-28,Hired,57.89776465541452,Career Site
CAND_01084,REQ_MFG_003,2025-11-20,Screening,1.460899710888286,Career Site
CAND_01085,REQ_MFG_003,2025-10-02,Applied,36.03754923631707,LinkedIn
CAND_01086,REQ_BOT_002,2025-07-31,Screening,48.82101084898314,Career Site
CAND_01087,REQ_AI_001,2025-08-13,Applied,38.74512959225387,LinkedIn
CAND_01088,REQ_MFG_003,2025-01-20,Screening,86.34798949128131,Referral
CAND_01089,REQ_AI_001,2025-04-23,Applied,30.880227534961534,Referral
CAND_01090,REQ_MFG_003,2025-05-20,Screening,29.353479245866044,LinkedIn
CAND_01091,REQ_BOT_002,2025-02-16,Screening,26.599769309265795,Career Site
CAND_01092,REQ_MFG_003,2025-01-01,Technical Assessment,33.27808689607955,Agency
CAND_01093,REQ_BOT_002,2025-03-31,Screening,55.74049643141872,Agency
CAND_01094,REQ_MFG_003,2025-05-22,Screening,70.70152942725908,LinkedIn
CAND_01095,REQ_BOT_002,2025-11-16,Screening,66.2567917738785,Referral
CAND_01096,REQ_BOT_002,2025-02-07,Applied,80.77178199814796,Referral
CAND_01097,REQ_BOT_002,2025-10-20,Screening,88.59139954974249,Agency
CAND_01098,REQ_BOT_002,2026-01-17,Applied,81.60790423433512,LinkedIn
CAND_01099,REQ_AI_001,2025-05-19,Offer,1.8945403374354575,Agency
CAND_01100,REQ_BOT_002,2025-12-22,Applied,73.59179535519887,Career Site
CAND_01101,REQ_AI_001,2025-11-29,Screening,20.83995736183316,Career Site
CAND_01102,REQ_AI_001,2025-09-16,Screening,48.82101084898314,LinkedIn
CAND_01103,REQ_BOT_002,2025-06-10,Screening,63.84887847991355,LinkedIn
CAND_01104,REQ_AI_001,2026-01-25,Applied,31.974319540769493,Career Site
CAND_01105,REQ_MFG_003,2025-06-27,Screening,5.711716337044326,Referral
CAND_01106,REQ_BOT_002,2025-01-10,Screening,13.762973439836134,LinkedIn
CAND_01107,REQ_AI_001,2025-09-18,Technical Assessment,0.09294168699610639,Career Site
CAND_01108,REQ_BOT_002,2025-05-18,Applied,90.32236273447073,Career Site
CAND_01109,REQ_BOT_002,2025-06-21,Screening,2.461798384123859,Referral
CAND_01110,REQ_BOT_002,2026-01-21,Screening,20.945576950951107,Referral
CAND_01111,REQ_AI_001,2025-01-13,Screening,41.62627806879073,Referral
CAND_01112,REQ_MFG_003,2025-06-17,Screening,35.65713259508191,Referral
CAND_01113,REQ_MFG_003,2025-05-10,Screening,91.17258769127757,Agency
CAND_01114,REQ_AI_001,2025-03-25,Applied,48.82101084898314,Referral
CAND_01115,REQ_BOT_002,2025-11-17,Applied,51.221470767705156,Agency
CAND_01116,REQ_AI_001,2025-11-15,Applied,68.0479462524374,LinkedIn
CAND_01117,REQ_AI_001,2025-04-11,Applied,93.16979736811687,Career Site
CAND_01118,REQ_AI_001,2025-11-25,Screening,62.0371252123721,Agency
CAND_01119,REQ_BOT_002,2025-09-30,Screening,80.37552360117627,LinkedIn
CAND_01120,REQ_AI_001,2025-09-22,Applied,8.37249378453484,LinkedIn
CAND_01121,REQ_BOT_002,2026-02-03,Offer,38.59395109369274,Agency
CAND_01122,REQ_AI_001,2025-02-07,Applied,37.394713447906746,LinkedIn
CAND_01123,REQ_MFG_003,2025-04-04,Technical Assessment,88.62882164557176,LinkedIn
CAND_01124,REQ_AI_001,2025-04-05,Screening,15.137117126327492,Agency
CAND_01125,REQ_AI_001,2025-11-01,Applied,15.188617233663027,LinkedIn
CAND_01126,REQ_MFG_003,2025-03-10,Applied,48.82101084898314,Referral
CAND_01127,REQ_BOT_002,2025-11-14,Screening,5.446604736683758,Referral
CAND_01128,REQ_BOT_002,2025-08-24,Applied,18.245804065249004,Career Site
CAND_01129,REQ_AI_001,2025-11-30,Offer,96.52096385457352,LinkedIn
CAND_01130,REQ_MFG_003,2026-01-08,Screening,42.81839398671728,Career Site
CAND_01131,REQ_BOT_002,2026-01-11,Offer,63.201920842243645,Referral
CAND_01132,REQ_AI_001,2025-05-17,Applied,72.6111259344637,Referral
CAND_01133,REQ_MFG_003,2025-03-17,Technical Assessment,36.69614070072005,Referral
CAND_01134,REQ_BOT_002,2025-02-04,Screening,14.722707441051696,LinkedIn
CAND_01135,REQ_BOT_002,2025-01-01,Technical Assessment,20.658101622178084,LinkedIn
CAND_01136,REQ_MFG_003,2025-10-23,Applied,31.326647658061034,Referral
CAND_01137,REQ_MFG_003,2025-11-16,Screening,63.60684203522256,Career Site
CAND_01138,REQ_MFG_003,2025-03-01,Screening,39.82805490890544,Career Site
CAND_01139,REQ_MFG_003,2025-11-16,Technical Assessment,0.6814697900128119,Agency
CAND_01140,REQ_AI_001,2025-12-15,Applied,48.82101084898314,Referral
CAND_01141,REQ_MFG_003,2025-11-24,Onsite,92.1513391907418,Career Site
CAND_01142,REQ_BOT_002,2025-09-24,Applied,81.2077611008679,Referral
CAND_01143,REQ_BOT_002,2025-12-27,Technical Assessment,82.52113712596311,Career Site
CAND_01144,REQ_AI_001,2025-08-17,Onsite,48.82101084898314,Agency
CAND_01145,REQ_BOT_002,2025-09-27,Technical Assessment,32.37308256104237,Agency
CAND_01146,REQ_BOT_002,2025-11-12,Screening,48.82101084898314,Referral
CAND_01147,REQ_MFG_003,2025-10-13,Screening,14.3161357811193,Career Site
CAND_01148,REQ_BOT_002,2025-10-18,Hired,65.77161472759535,LinkedIn
CAND_01149,REQ_AI_001,2025-08-01,Applied,64.15685666849944,Agency
CAND_01150,REQ_MFG_003,2025-06-14,Screening,48.82101084898314,Referral
CAND_01151,REQ_MFG_003,2025-01-05,Screening,78.79701335909316,Referral
CAND_01152,REQ_AI_001,2025-12-05,Technical Assessment,90.32481050951306,Career Site
CAND_01153,REQ_MFG_003,2026-01-14,Applied,26.741527847210765,Referral
CAND_01154,REQ_MFG_003,2025-03-19,Screening,81.2390724186151,Agency
CAND_01155,REQ_AI_001,2025-03-03,Technical Assessment,48.82101084898314,Referral
CAND_01156,REQ_MFG_003,2025-05-12,Applied,59.9967858261066,Referral
CAND_01157,REQ_AI_001,2025-03-30,Offer,48.56468653342772,LinkedIn
CAND_01158,REQ_AI_001,2025-08-25,Applied,54.5923533309,LinkedIn
CAND_01159,REQ_BOT_002,2025-02-11,Applied,92.62052018843451,Agency
CAND_01160,REQ_BOT_002,2025-03-30,Applied,87.13152472468535,Career Site
CAND_01161,REQ_MFG_003,2025-10-23,Applied,78.5083657239757,LinkedIn
CAND_01162,REQ_MFG_003,2025-11-24,Offer,27.3698457678371,Career Site
CAND_01163,REQ_AI_001,2025-10-22,Applied,91.18186286860916,Agency
CAND_01164,REQ_MFG_003,2025-04-14,Screening,9.750769246387526,LinkedIn
CAND_01165,REQ_AI_001,2025-01-14,Applied,85.33292165587878,Career Site
CAND_01166,REQ_AI_001,2025-10-15,Screening,48.82101084898314,LinkedIn
CAND_01167,REQ_MFG_003,2025-06-28,Screening,5.377231166198337,Agency
CAND_01168,REQ_AI_001,2025-05-05,Applied,66.93569842407483,Agency
CAND_01169,REQ_BOT_002,2025-12-19,Applied,23.127992831595545,LinkedIn
CAND_01170,REQ_MFG_003,2025-01-23,Onsite,24.35711258646319,Career Site
CAND_01171,REQ_BOT_002,2025-03-04,Applied,30.60471662287715,Referral
CAND_01172,REQ_MFG_003,2025-05-23,Screening,6.368476750251673,Referral
CAND_01173,REQ_AI_001,2025-06-02,Applied,17.712714419825403,LinkedIn
CAND_01174,REQ_MFG_003,2025-05-25,Technical Assessment,0.5139627585560302,Career Site
CAND_01175,REQ_BOT_002,2025-08-13,Applied,44.54095211057868,Referral
CAND_01176,REQ_AI_001,2025-11-05,Screening,8.425537741797129,Agency
CAND_01177,REQ_MFG_003,2025-04-14,Applied,68.2652605044199,Career Site
CAND_01178,REQ_MFG_003,2025-04-14,Hired,23.562285119164837,Referral
CAND_01179,REQ_MFG_003,2025-02-08,Applied,94.35741440351771,Career Site
CAND_01180,REQ_BOT_002,2025-07-17,Technical Assessment,87.12516273986526,LinkedIn
CAND_01181,REQ_BOT_002,2025-05-14,Screening,28.944089496820823,Career Site
CAND_01182,REQ_MFG_003,2025-03-08,Applied,48.82101084898314,Referral
CAND_01183,REQ_AI_001,2026-01-26,Technical Assessment,80.32449046648063,LinkedIn
CAND_01184,REQ_AI_001,2025-06-28,Applied,98.65631141144104,Career Site
CAND_01185,REQ_BOT_002,2025-02-11,Onsite,59.783998684568495,Agency
CAND_01186,REQ_AI_001,2025-01-15,Offer,8.19657346436622,Referral
CAND_01187,REQ_BOT_002,2025-04-21,Onsite,64.6837228926381,LinkedIn
CAND_01188,REQ_MFG_003,2025-06-06,Applied,62.49797483760352,Career Site
CAND_01189,REQ_BOT_002,2025-10-16,Technical Assessment,63.835057742043176,Agency
CAND_01190,REQ_BOT_002,2025-08-19,Screening,30.71456481042115,Referral
CAND_01191,REQ_MFG_003,2025-06-06,Onsite,48.82101084898314,Agency
CAND_01192,REQ_AI_001,2025-02-07,Screening,48.82101084898314,Career Site
CAND_01193,REQ_BOT_002,2025-04-07,Technical Assessment,21.77125129781515,Career Site
CAND_01194,REQ_BOT_002,2025-10-16,Screening,8.815215813664445,LinkedIn
CAND_01195,REQ_MFG_003,2025-09-11,Screening,19.45350331684841,Agency
CAND_01196,REQ_AI_001,2025-07-15,Applied,82.05521392557188,LinkedIn
CAND_01197,REQ_BOT_002,2025-03-27,Technical Assessment,67.66446348198475,Referral
CAND_01198,REQ_MFG_003,2025-11-18,Screening,63.604734233912666,LinkedIn
CAND_01199,REQ_BOT_002,2025-01-10,Screening,40.17931351094245,Referral
CAND_01200,REQ_MFG_003,2025-01-05,Technical Assessment,57.78279715114357,Career Site
CAND_01201,REQ_AI_001,2025-05-03,Screening,30.787412527436743,Career Site
CAND_01202,REQ_AI_001,2025-11-26,Applied,47.720007941796126,Agency
CAND_01203,REQ_AI_001,2025-12-19,Screening,79.30630283706559,Referral
CAND_01204,REQ_AI_001,2025-04-28,Screening,98.12415974554621,Career Site
CAND_01205,REQ_BOT_002,2025-10-21,Screening,93.24889235898019,Agency
CAND_01206,REQ_BOT_002,2026-02-01,Applied,93.38659428462488,Agency
CAND_01207,REQ_AI_001,2025-06-08,Applied,40.22237348471124,LinkedIn
CAND_01208,REQ_AI_001,2025-10-30,Applied,46.87898805067909,Agency
CAND_01209,REQ_AI_001,2025-08-16,Technical Assessment,70.56353963689816,Career Site
CAND_01210,REQ_BOT_002,2025-12-31,Applied,92.21919280512843,LinkedIn
CAND_01211,REQ_AI_001,2025-08-04,Screening,14.199425935208465,Referral
CAND_01212,REQ_AI_001,2025-07-03,Offer,30.424186382719576,Referral
CAND_01213,REQ_AI_001,2025-01-15,Applied,13.924684459410951,Career Site
CAND_01214,REQ_MFG_003,2025-06-06,Screening,61.20085299594553,Career Site
CAND_01215,REQ_AI_001,2025-05-16,Technical Assessment,30.630099688753752,LinkedIn
CAND_01216,REQ_MFG_003,2025-09-18,Offer,32.61078525125735,LinkedIn
CAND_01217,REQ_MFG_003,2025-06-06,Technical Assessment,7.091595948797924,Career Site
CAND_01218,REQ_AI_001,2025-02-16,Technical Assessment,34.97960618075919,Career Site
CAND_01219,REQ_MFG_003,2025-11-20,Technical Assessment,86.24965074015853,Referral
CAND_01220,REQ_AI_001,2025-11-28,Screening,23.307281189083497,Referral
CAND_01221,REQ_BOT_002,2025-06-22,Technical Assessment,69.51874662100657,Referral
CAND_01222,REQ_BOT_002,2025-05-10,Applied,62.96283449385926,Career Site
CAND_01223,REQ_BOT_002,2025-04-05,Offer,86.34846083691153,Agency
CAND_01224,REQ_BOT_002,2025-04-25,Screening,48.82101084898314,Career Site
CAND_01225,REQ_MFG_003,2025-08-31,Screening,48.82101084898314,Career Site
CAND_01226,REQ_AI_001,2025-10-19,Applied,48.82101084898314,Referral
CAND_01227,REQ_AI_001,2025-10-09,Technical Assessment,99.54741523468144,Career Site
CAND_01228,REQ_AI_001,2025-10-26,Applied,91.15147258658509,LinkedIn
CAND_01229,REQ_BOT_002,2025-10-10,Onsite,22.15172721131058,Career Site
CAND_01230,REQ_BOT_002,2025-03-10,Technical Assessment,5.61620099033131,Career Site
CAND_01231,REQ_AI_001,2025-05-28,Applied,25.563909379536152,Career Site
CAND_01232,REQ_BOT_002,2025-01-11,Technical Assessment,52.756364899941985,Career Site
CAND_01233,REQ_AI_001,2025-09-11,Technical Assessment,17.159636706519,Agency
CAND_01234,REQ_AI_001,2025-11-26,Screening,16.74597445179885,Career Site
CAND_01235,REQ_AI_001,2025-12-26,Applied,46.25935471051531,LinkedIn
CAND_01236,REQ_AI_001,2025-02-07,Applied,3.3267971169358423,LinkedIn
CAND_01237,REQ_AI_001,2025-05-14,Applied,12.188808253227046,Career Site
CAND_01238,REQ_AI_001,2025-07-19,Applied,41.58613394079475,Referral
CAND_01239,REQ_AI_001,2025-01-23,Offer,6.312990920796646,Agency
CAND_01240,REQ_BOT_002,2025-10-30,Applied,39.67550564555293,Career Site
CAND_01241,REQ_AI_001,2025-12-12,Technical Assessment,47.40062659484451,Career Site
CAND_01242,REQ_AI_001,2025-10-29,Applied,48.82101084898314,Career Site
CAND_01243,REQ_BOT_002,2025-12-29,Screening,86.91748574030873,Referral
CAND_01244,REQ_BOT_002,2026-01-31,Technical Assessment,53.00624550517325,Referral
CAND_01245,REQ_BOT_002,2025-08-06,Onsite,46.798046247804336,Referral
CAND_01246,REQ_AI_001,2025-05-21,Applied,48.82101084898314,Agency
CAND_01247,REQ_MFG_003,2025-04-14,Screening,81.76233783044862,LinkedIn
CAND_01248,REQ_MFG_003,2025-07-29,Screening,89.50566039998331,Agency
CAND_01249,REQ_BOT_002,2025-04-21,Applied,85.32424691971175,Referral
CAND_01250,REQ_MFG_003,2025-04-14,Applied,67.35465781313908,LinkedIn
CAND_01251,REQ_BOT_002,2025-11-12,Screening,13.736174596867423,LinkedIn
CAND_01252,REQ_AI_001,2025-06-20,Screening,27.686996949201227,Referral
CAND_01253,REQ_MFG_003,2025-12-22,Technical Assessment,4.606306368197743,Referral
CAND_01254,REQ_AI_001,2025-11-20,Applied,48.82101084898314,Agency
CAND_01255,REQ_MFG_003,2025-05-13,Screening,66.07985296909104,Referral
CAND_01256,REQ_AI_001,2026-01-11,Screening,74.63628843132415,LinkedIn
CAND_01257,REQ_MFG_003,2025-10-20,Technical Assessment,31.157173958222895,Career Site
CAND_01258,REQ_AI_001,2025-11-24,Onsite,84.56535222773424,Referral
CAND_01259,REQ_AI_001,2025-05-07,Screening,25.96032837084785,Referral
CAND_01260,REQ_MFG_003,2025-04-16,Technical Assessment,0.16437571124496841,Agency
CAND_01261,REQ_AI_001,2025-04-02,Applied,37.641496252069395,Agency
CAND_01262,REQ_AI_001,2025-10-14,Screening,57.07614809590734,Referral
CAND_01263,REQ_AI_001,2026-01-13,Applied,47.87048579655225,LinkedIn
CAND_01264,REQ_MFG_003,2026-01-28,Screening,86.2076142576597,LinkedIn
CAND_01265,REQ_MFG_003,2025-02-20,Technical Assessment,10.540528595616694,Career Site
CAND_01266,REQ_AI_001,2025-01-29,Onsite,55.38234406337256,Referral
CAND_01267,REQ_AI_001,2025-10-23,Applied,51.297934982090744,Agency
CAND_01268,REQ_MFG_003,2025-10-24,Screening,28.1392982172163,LinkedIn
CAND_01269,REQ_MFG_003,2025-08-02,Screening,82.22281125770105,Career Site
CAND_01270,REQ_AI_001,2025-09-24,Applied,75.28486558822063,Referral
CAND_01271,REQ_AI_001,2025-09-14,Applied,73.2859187331831,LinkedIn
CAND_01272,REQ_AI_001,2025-10-29,Applied,87.6192478269556,Referral
CAND_01273,REQ_BOT_002,2025-04-11,Applied,48.82101084898314,Referral
CAND_01274,REQ_MFG_003,2025-12-12,Applied,23.184129171472645,LinkedIn
CAND_01275,REQ_BOT_002,2025-04-20,Applied,70.5562711649691,LinkedIn
CAND_01276,REQ_MFG_003,2025-07-01,Applied,30.770281338984383,LinkedIn
CAND_01277,REQ_MFG_003,2025-11-09,Technical Assessment,24.217465034747054,Referral
CAND_01278,REQ_MFG_003,2025-01-01,Screening,7.300359289962732,Referral
CAND_01279,REQ_MFG_003,2025-11-15,Hired,74.40285803476768,Career Site
CAND_01280,REQ_MFG_003,2025-02-24,Screening,71.10009619498112,Agency
CAND_01281,REQ_MFG_003,2026-01-06,Technical Assessment,23.449947767409373,Referral
CAND_01282,REQ_MFG_003,2026-02-03,Onsite,74.93790167241559,Agency
CAND_01283,REQ_BOT_002,2025-05-29,Screening,91.78408830935531,LinkedIn
CAND_01284,REQ_AI_001,2025-11-05,Screening,10.802895749157926,Referral
CAND_01285,REQ_AI_001,2025-05-17,Technical Assessment,23.263663838677495,Career Site
CAND_01286,REQ_BOT_002,2025-07-21,Applied,75.02607940873155,Career Site
CAND_01287,REQ_BOT_002,2025-11-09,Applied,27.450667350707825,Agency
CAND_01288,REQ_BOT_002,2025-04-27,Screening,62.46639742837168,LinkedIn
CAND_01289,REQ_BOT_002,2025-06-03,Screening,8.116422446371452,Agency
CAND_01290,REQ_MFG_003,2025-10-18,Applied,45.22024791035387,LinkedIn
CAND_01291,REQ_AI_001,2025-03-04,Offer,73.9091421992953,Career Site
CAND_01292,REQ_MFG_003,2025-09-01,Screening,68.65139430432525,Agency
CAND_01293,REQ_AI_001,2025-01-25,Screening,81.50721006758069,Career Site
CAND_01294,REQ_AI_001,2025-03-31,Offer,87.74521266031688,Career Site
CAND_01295,REQ_BOT_002,2025-03-16,Screening,77.31835012587582,LinkedIn
CAND_01296,REQ_MFG_003,2025-10-21,Hired,48.82101084898314,Agency
CAND_01297,REQ_BOT_002,2026-01-21,Screening,3.172249181603115,Agency
CAND_01298,REQ_MFG_003,2026-01-26,Applied,53.496667340944406,Career Site
CAND_01299,REQ_AI_001,2025-07-29,Technical Assessment,3.7697724914852793,Career Site
CAND_01300,REQ_BOT_002,2025-12-13,Screening,80.80678171160226,LinkedIn
CAND_01301,REQ_BOT_002,2025-01-17,Technical Assessment,32.07245244599576,Referral
CAND_01302,REQ_AI_001,2025-05-08,Hired,56.24293741179209,Referral
CAND_01303,REQ_AI_001,2025-12-30,Technical Assessment,27.94453073189026,Career Site
CAND_01304,REQ_AI_001,2025-09-08,Screening,78.25001443802935,Referral
CAND_01305,REQ_BOT_002,2025-06-28,Onsite,88.65025266419025,Referral
CAND_01306,REQ_MFG_003,2025-07-01,Screening,39.8642494213064,Referral
CAND_01307,REQ_BOT_002,2025-06-01,Screening,86.2922393510989,Referral
CAND_01308,REQ_MFG_003,2025-01-25,Onsite,26.70750074563324,Career Site
CAND_01309,REQ_BOT_002,2025-06-29,Applied,53.46609230755238,Referral
CAND_01310,REQ_BOT_002,2025-07-17,Technical Assessment,85.8761429838704,Referral
CAND_01311,REQ_AI_001,2025-12-10,Onsite,32.588134261579036,LinkedIn
CAND_01312,REQ_MFG_003,2025-06-10,Technical Assessment,95.40422650780857,Career Site
CAND_01313,REQ_BOT_002,2025-06-26,Screening,12.187950178138362,Agency
CAND_01314,REQ_BOT_002,2025-10-12,Technical Assessment,1.8275069723506232,Agency
CAND_01315,REQ_AI_001,2025-03-04,Screening,90.41353525781906,LinkedIn
CAND_01316,REQ_AI_001,2025-05-30,Onsite,48.82101084898314,LinkedIn
CAND_01317,REQ_MFG_003,2025-06-03,Applied,99.18891959474917,Career Site
CAND_01318,REQ_BOT_002,2025-06-05,Applied,95.1396861979106,Agency
CAND_01319,REQ_MFG_003,2026-01-05,Applied,13.702091003632066,Referral
CAND_01320,REQ_BOT_002,2025-02-18,Screening,48.82101084898314,LinkedIn
CAND_01321,REQ_MFG_003,2025-12-03,Screening,18.492029746714433,Agency
CAND_01322,REQ_AI_001,2025-03-25,Technical Assessment,42.81551730301199,Career Site
CAND_01323,REQ_BOT_002,2025-12-27,Screening,6.142512925983268,Referral
CAND_01324,REQ_MFG_003,2025-06-26,Screening,22.392458779658952,Career Site
CAND_01325,REQ_AI_001,2025-05-28,Applied,48.82101084898314,LinkedIn
CAND_01326,REQ_AI_001,2025-04-28,Screening,43.864750024605485,Agency
CAND_01327,REQ_MFG_003,2025-12-08,Screening,97.74962582088932,Agency
CAND_01328,REQ_BOT_002,2025-03-04,Applied,80.78656456839812,Agency
CAND_01329,REQ_BOT_002,2025-07-08,Applied,73.74099443119462,Agency
CAND_01330,REQ_AI_001,2025-12-26,Applied,53.704131474197425,Referral
CAND_01331,REQ_BOT_002,2025-02-18,Applied,83.99977606043434,Referral
CAND_01332,REQ_BOT_002,2025-11-23,Screening,33.93228356557111,Career Site
CAND_01333,REQ_BOT_002,2025-09-14,Applied,70.8899112773316,Referral
CAND_01334,REQ_AI_001,2025-08-12,Technical Assessment,99.37839753781721,LinkedIn
CAND_01335,REQ_MFG_003,2025-05-21,Technical Assessment,31.46289089351988,LinkedIn
CAND_01336,REQ_BOT_002,2025-08-03,Screening,67.40175348839674,Agency
CAND_01337,REQ_AI_001,2026-01-14,Hired,84.43148641523824,LinkedIn
CAND_01338,REQ_AI_001,2025-07-30,Screening,91.58075833506723,Career Site
CAND_01339,REQ_MFG_003,2025-11-14,Screening,71.79326909401018,Referral
CAND_01340,REQ_BOT_002,2025-02-01,Hired,28.360792341713626,Referral
CAND_01341,REQ_BOT_002,2025-06-07,Applied,48.82101084898314,Referral
CAND_01342,REQ_MFG_003,2025-10-12,Offer,2.075803212396421,LinkedIn
CAND_01343,REQ_MFG_003,2025-11-01,Applied,48.82101084898314,Referral
CAND_01344,REQ_AI_001,2025-10-13,Screening,4.273960606195137,Agency
CAND_01345,REQ_AI_001,2025-05-24,Applied,86.46523546027457,Agency
CAND_01346,REQ_MFG_003,2025-01-19,Technical Assessment,11.86606144745388,Agency
CAND_01347,REQ_BOT_002,2025-01-18,Screening,17.187651213592424,LinkedIn
CAND_01348,REQ_AI_001,2025-09-14,Technical Assessment,47.652647083223734,Referral
CAND_01349,REQ_AI_001,2025-03-19,Applied,73.78804151687423,LinkedIn
